game_id,start_at,completed_at,n_letters,first_guess,sort_on,model_params,word,turns,,,,,,,,
772c23cc13851,49:54.6,49:55.1,5,arose,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",races,4,,,,,,,,
8434d8781aa25,49:58.9,49:59.4,5,arose,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",nukes,5,,,,,,,,
9737edc983941,50:03.3,50:03.8,5,arose,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mimes,9,,,,,,,,
10d1e7dbd78ece,50:07.6,50:08.3,5,arose,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",digit,4,,,,,,,,
11cc1244d7e772,50:12.1,50:12.7,5,arose,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ewald,5,,,,,,,,
12d1731bed421c,50:16.5,50:17.1,5,arose,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ducks,4,,,,,,,,
1329962384399c,50:20.9,50:21.5,5,arose,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",hamed,8,,,,,,,,
14f3d9b977434f,50:25.4,50:26.1,5,arose,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",tommy,4,,,,,,,,
15a66c0496dac1,50:29.9,50:30.3,5,arose,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",curvy,4,,,,,,,,
16f913325ec077,50:34.2,50:34.6,5,arose,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",birds,3,,,,,,,,
179ae83e5ead5e,50:38.4,50:39.0,5,arose,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",monza,5,,,,,,,,
188f5a9c4b5288,50:42.8,50:43.7,5,arose,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",lyall,6,,,,,,,,
19f3e4e8072580,50:47.6,50:48.3,5,arose,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",pluto,3,,,,,,,,
0ec8adb39338c,50:52.2,50:52.7,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",rebar,4,,,,,,,,
1bec5bc060f5b,50:56.5,50:57.2,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",miley,5,,,,,,,,
2c0f06db0e908,51:01.1,51:01.4,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",prose,3,,,,,,,,
326e748219f94,51:05.3,51:06.0,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",bowie,3,,,,,,,,
4aa17a088e15c,51:09.8,51:10.4,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",label,4,,,,,,,,
5ec001f1bb3ea,51:14.2,51:14.6,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",stuck,5,,,,,,,,
6e5320ba69d07,51:18.4,51:19.0,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",unity,4,,,,,,,,
76f01526bff9d,51:23.2,51:23.6,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",board,2,,,,,,,,
86362817d68ed,51:27.4,51:28.5,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",hahah,7,,,,,,,,
9b2e1b957e1d7,51:32.5,51:32.9,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",drugs,3,,,,,,,,
105b83667b8ba8,51:37.0,51:37.6,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sloop,5,,,,,,,,
11b40c3a74bf79,51:41.7,51:42.8,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",baldy,4,,,,,,,,
128501218a1467,51:46.9,51:47.7,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",raina,5,,,,,,,,
1378f4822a4f0e,51:51.7,51:52.3,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",panel,4,,,,,,,,
14a6bedd203bfc,51:56.4,51:56.8,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",wendt,4,,,,,,,,
150078a6a9b64a,52:01.0,52:01.6,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",groom,5,,,,,,,,
161c5db133f83f,52:05.6,52:06.0,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",riggs,5,,,,,,,,
17f42846736da3,52:10.3,52:10.9,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ascap,4,,,,,,,,
188098b42cb5a0,52:15.0,52:15.6,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",piano,3,,,,,,,,
197699886260eb,52:19.5,52:20.0,5,tears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",totem,3,,,,,,,,
9.65E+12,52:24.5,52:24.9,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",guage,5,,,,,,,,
138242f54cf4d,52:29.1,52:29.7,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",paved,5,,,,,,,,
2130addb0829e,52:34.0,52:34.5,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",untie,5,,,,,,,,
3848696d89f7d,52:38.8,52:39.2,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",tarte,9,,,,,,,,
497a571592046,52:43.4,52:44.1,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",deffo,6,,,,,,,,
5bd35022c2e24,52:48.2,52:48.7,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",atman,4,,,,,,,,
690ee15f6a0b3,52:52.6,52:53.0,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",barto,6,,,,,,,,
72f61a929489e,52:57.0,52:57.6,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",nikos,4,,,,,,,,
8a1c9b2ab58d0,53:01.4,53:02.0,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",pitch,5,,,,,,,,
93ebae2b32a06,53:06.1,53:06.7,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mille,5,,,,,,,,
1056bd0b8399fc,53:10.7,53:11.7,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",finna,6,,,,,,,,
11ab47c71bcc91,53:15.6,53:16.1,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",locos,5,,,,,,,,
128df9f0a00bc1,53:20.1,53:20.7,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",lidar,4,,,,,,,,
13a600b9823adb,53:24.9,53:25.4,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",rands,4,,,,,,,,
14134bcab812b7,53:29.5,53:30.3,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",pelly,8,,,,,,,,
152adec476da91,53:34.7,53:35.3,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",taint,9,,,,,,,,
168b3b95694f54,53:39.7,53:40.6,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",jimmy,3,,,,,,,,
17840d0b9d4880,53:44.8,53:45.8,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",amply,4,,,,,,,,
188e65411ce389,53:49.9,53:50.9,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",hanky,5,,,,,,,,
1950d171a672e8,53:54.9,53:55.3,5,stare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",gores,8,,,,,,,,
00aae26b773ee,53:59.2,53:59.8,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",candi,7,,,,,,,,
14d5a84a44774,54:03.9,54:04.5,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",norco,6,,,,,,,,
265dff5668770,54:08.7,54:09.2,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",caren,7,,,,,,,,
30f3a1b8a213b,54:13.5,54:14.0,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",celle,4,,,,,,,,
4ba93134e4fdf,54:18.0,54:18.4,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",inane,3,,,,,,,,
51da40385d8b8,54:22.2,54:23.0,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",scoff,5,,,,,,,,
688edd8ba802b,54:26.8,54:27.2,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",jodie,6,,,,,,,,
7777b8951d0a8,54:31.0,54:31.4,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",legia,4,,,,,,,,
87542f494323a,54:35.6,54:36.1,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",guage,6,,,,,,,,
9d95e3bece1ca,54:40.1,54:40.7,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",klotz,4,,,,,,,,
10f8fcee3aa96a,54:44.8,54:45.4,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",halim,5,,,,,,,,
113d7e73051d6c,54:49.7,54:50.2,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",signe,3,,,,,,,,
1275bb0d472ac7,54:54.3,54:54.7,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",light,4,,,,,,,,
1324bb65e49dd1,54:58.7,54:59.2,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",shied,4,,,,,,,,
14cd7a5494adc3,55:03.1,55:03.6,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",conic,5,,,,,,,,
1529f46ae176f3,55:07.5,55:08.1,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",swope,6,,,,,,,,
16a9ee77041522,55:12.3,55:12.7,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",akers,4,,,,,,,,
17d74e98f50efa,55:16.7,55:17.3,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",roach,3,,,,,,,,
18c9252f5d37bb,55:21.4,55:22.0,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",paler,5,,,,,,,,
194768e9300383,55:25.9,55:26.4,5,artie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ronde,6,,,,,,,,
0583ebfe698dc,55:30.4,55:31.1,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",alvis,6,,,,,,,,
1cfbd956ec455,55:35.3,55:36.1,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mould,4,,,,,,,,
201208e004a02,55:40.2,55:40.7,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",rouse,3,,,,,,,,
309c4107097f3,55:44.6,55:45.2,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",gemma,5,,,,,,,,
43f257f667bdb,55:49.2,55:49.6,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",verse,4,,,,,,,,
5074c676bd4f6,55:53.5,55:53.9,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",grice,4,,,,,,,,
69fcd2f1218a2,55:57.9,55:58.7,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",hoppy,7,,,,,,,,
7509afd288ccf,56:02.7,56:03.2,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",betel,5,,,,,,,,
83a60b09b1c21,56:07.4,56:07.9,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",munro,4,,,,,,,,
92c8d382d04b8,56:12.0,56:12.9,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",seeds,6,,,,,,,,
10d047692280be,56:17.1,56:18.4,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",jabba,6,,,,,,,,
113fa2465eb228,56:22.7,56:23.3,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",navel,4,,,,,,,,
12c3bcfdcafd89,56:27.2,56:27.7,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",servi,5,,,,,,,,
135d748a98a510,56:31.8,56:32.3,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",asari,6,,,,,,,,
147304fcaca7e3,56:36.5,56:37.4,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",uhhhh,6,,,,,,,,
15035368d778f0,56:41.6,56:42.2,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",megan,4,,,,,,,,
16094287649f35,56:46.1,56:46.7,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",neuro,4,,,,,,,,
17c9696c0d5fe6,56:50.7,56:51.2,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",frome,7,,,,,,,,
184a12f20f1674,56:55.3,56:55.8,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",auger,5,,,,,,,,
199e63c77fd1fa,57:00.4,57:00.9,5,irate,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",burch,4,,,,,,,,
06cc39bcf7eda,57:06.6,57:07.4,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",aalto,6,,,,,,,,
1384b1ed38f55,57:13.1,57:13.8,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",pirro,8,,,,,,,,
280e37b3c00e9,57:18.6,57:19.2,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",rhino,5,,,,,,,,
3e295361559e1,57:23.6,57:24.7,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",yogic,4,,,,,,,,
42503ab9c0565,57:29.6,57:30.2,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sloop,4,,,,,,,,
5878116c41b5e,57:34.3,57:34.9,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",monty,3,,,,,,,,
6e7e3157ce05b,57:39.0,57:39.5,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ferro,5,,,,,,,,
78fdb3bd836bc,57:43.7,57:44.6,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",byway,5,,,,,,,,
8e2ba3fdf9c00,57:49.0,57:49.5,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",baden,4,,,,,,,,
9a727d7839fc7,57:53.6,57:54.1,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",craps,4,,,,,,,,
10dc9299eae3c2,57:58.3,57:58.9,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mintz,5,,,,,,,,
11ebc4196f541b,58:03.2,58:03.8,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",monro,4,,,,,,,,
126b1b32858c28,58:07.9,58:08.5,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",brain,3,,,,,,,,
131260580d3f9f,58:12.3,58:13.1,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",flaky,4,,,,,,,,
14c5e7db95e6a3,58:17.1,58:17.5,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",petyr,3,,,,,,,,
1599b337423588,58:21.5,58:21.9,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ripen,5,,,,,,,,
1656bf048b646e,58:25.7,58:26.1,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",wilts,5,,,,,,,,
171aa2a86a8cc3,58:30.1,58:30.7,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",scuba,4,,,,,,,,
1858a5986b429c,58:35.2,58:35.8,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",samos,6,,,,,,,,
19113726fda93d,58:40.1,58:40.9,5,taser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",panza,6,,,,,,,,
02c6b26b30ce4,58:45.2,58:46.1,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",xlvii,4,,,,,,,,
177e90acd948f,58:50.4,58:51.0,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",alain,10,,,,,,,,
267286f2fb89a,58:55.6,58:56.4,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",blips,5,,,,,,,,
396ac72b3484c,59:00.3,59:01.1,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",lungu,5,,,,,,,,
4d2832ca03041,59:05.1,59:05.8,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",rally,4,,,,,,,,
598ad38e09dbd,59:10.0,59:10.9,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",pujol,4,,,,,,,,
6b16baef5fc42,59:14.9,59:15.4,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ryker,8,,,,,,,,
7df1a575da9a2,59:19.3,59:20.1,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",varga,6,,,,,,,,
81e575966e580,59:24.2,59:25.0,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",jeune,5,,,,,,,,
98d2737a9dd1b,59:29.1,59:29.8,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",saida,6,,,,,,,,
10d3c12e43f964,59:33.9,59:34.8,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",gummy,5,,,,,,,,
11ed42b4569e85,59:39.0,59:39.4,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",atlee,4,,,,,,,,
1233b619c308cb,59:43.3,59:43.8,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",siena,3,,,,,,,,
134fb01a105b51,59:47.8,59:48.9,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",balan,6,,,,,,,,
1486a74255e051,59:53.0,59:53.4,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",autos,2,,,,,,,,
15f811a1c969be,59:57.5,59:58.0,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mosey,6,,,,,,,,
167f2a759b7a14,00:02.5,00:03.2,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ooops,10,,,,,,,,
17cc26a7d1b4f8,00:07.3,00:08.0,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",prion,5,,,,,,,,
1886ef2308fb90,00:12.3,00:12.8,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",latam,5,,,,,,,,
19446f4ea8c4a1,00:17.0,00:17.7,5,aster,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",chara,10,,,,,,,,
016999cfe6354,00:21.8,00:22.5,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",video,3,,,,,,,,
1cd9530c9394a,00:26.6,00:27.1,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",monta,5,,,,,,,,
268ead1cdca34,00:30.9,00:31.5,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",yodel,4,,,,,,,,
32d8b578e3c7e,00:35.9,00:36.4,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",basti,4,,,,,,,,
48be83b299c21,00:40.4,00:40.9,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",theta,6,,,,,,,,
5eed793bdd2b9,00:44.8,00:45.7,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",nicki,4,,,,,,,,
69ac5aff788af,00:49.7,00:50.2,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",bayes,7,,,,,,,,
77a320aadd406,00:54.1,00:54.5,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",miata,5,,,,,,,,
8ace59a0aa9da,00:58.5,00:59.0,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",donal,5,,,,,,,,
91d5b90d5c88d,01:03.0,01:03.4,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",notes,3,,,,,,,,
10b543cf45e0c3,01:07.5,01:08.1,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",burly,5,,,,,,,,
117c06f907d91a,01:12.2,01:12.9,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",davos,5,,,,,,,,
