game_id,turn_number,guess,words_possible,letters_in,letters_out,pos_yes,pos_no,freq,letter_score_by_word,letter_score_by_freq,distinct_letters,model_params,model_rank,response
0732e48b076fe,2,radio,1815,"['a', 'r']","['e', 't', 'g']","[[], [], [], [], []]","[[], ['r'], [], ['a'], []]",0.5128613839913647,0.9372549019607843,0.9776753291199594,1.0,"{'freq': 0.1826965734415833, 'letter_score_by_word': 0.398020032313274, 'letter_score_by_freq': 0.5249944525908552, 'distinct_letters': 0.6029383185033098}",3.4277916150721084,--___
0732e48b076fe,3,sharp,190,"['a', 'r']","['g', 'd', 'e', 'i', 'o', 't']","[[], [], [], [], []]","[['r'], ['a', 'r'], [], ['a'], []]",1.0,0.7766497461928933,0.869460078967158,1.0,"{'freq': 0.1826965734415833, 'letter_score_by_word': 0.398020032313274, 'letter_score_by_freq': 0.5249944525908552, 'distinct_letters': 0.6029383185033098}",3.6461098251600514,++-+_
0732e48b076fe,4,shura,2,"['h', 'a', 'r', 's']","['g', 'p', 'd', 'e', 'i', 'o', 't']","[['s'], ['h'], [], ['r'], []]","[['r'], ['a', 'r'], ['a'], ['a'], []]",1.0,1.0,1.0,1.0,"{'freq': 0.1826965734415833, 'letter_score_by_word': 0.398020032313274, 'letter_score_by_freq': 0.5249944525908552, 'distinct_letters': 0.6029383185033098}",4.0,+++++
075863be9965f,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.15513338030717427, 'letter_score_by_word': 0.41873403345245386, 'letter_score_by_freq': 0.42922621789501936, 'distinct_letters': 0.1952348951432502}",3.5468654525225585,-__-_
075863be9965f,2,again,494,"['a', 'g']","['r', 'e', 't']","[[], [], [], [], []]","[['g'], [], [], ['a'], []]",1.0,0.791044776119403,0.8462250755180853,0.8,"{'freq': 0.15513338030717427, 'letter_score_by_word': 0.41873403345245386, 'letter_score_by_freq': 0.42922621789501936, 'distinct_letters': 0.1952348951432502}",3.437269851637488,---__
075863be9965f,3,laugh,104,"['a', 'g']","['r', 'e', 'i', 'n', 't']","[[], [], [], [], []]","[['a', 'g'], ['g'], ['a'], ['a'], []]",1.0,0.9032258064516129,1.0,1.0,"{'freq': 0.15513338030717427, 'letter_score_by_word': 0.41873403345245386, 'letter_score_by_freq': 0.42922621789501936, 'distinct_letters': 0.1952348951432502}",3.903225806451613,_-_-_
075863be9965f,4,dogma,6,"['a', 'g']","['h', 'r', 'e', 'u', 'l', 'i', 'n', 't']","[[], [], [], [], []]","[['a', 'g'], ['a', 'g'], ['a'], ['a', 'g'], []]",1.0,1.0,1.0,1.0,"{'freq': 0.15513338030717427, 'letter_score_by_word': 0.41873403345245386, 'letter_score_by_freq': 0.42922621789501936, 'distinct_letters': 0.1952348951432502}",4.0,_++_+
075863be9965f,5,pogba,3,"['o', 'a', 'g']","['h', 'r', 'd', 'e', 'u', 'l', 'i', 'n', 'm', 't']","[[], ['o'], ['g'], [], ['a']]","[['a', 'g'], ['a', 'g'], ['a'], ['a', 'g'], []]",1.0,1.0,1.0,1.0,"{'freq': 0.15513338030717427, 'letter_score_by_word': 0.41873403345245386, 'letter_score_by_freq': 0.42922621789501936, 'distinct_letters': 0.1952348951432502}",4.0,+++++
0392c7285279b,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.1063005831246926, 'letter_score_by_word': 0.021660573786347004, 'letter_score_by_freq': 0.22496518484516892, 'distinct_letters': 0.4698992482550879}",3.5468654525225585,___--
0392c7285279b,2,thank,1327,"['a', 't']","['r', 'e', 'g']","[[], [], [], [], []]","[[], [], [], ['a'], ['t']]",1.0,0.6263736263736264,0.8359129782249605,1.0,"{'freq': 0.1063005831246926, 'letter_score_by_word': 0.021660573786347004, 'letter_score_by_freq': 0.22496518484516892, 'distinct_letters': 0.4698992482550879}",3.462286604598587,-_--_
0392c7285279b,3,wants,162,"['a', 'n', 't']","['h', 'r', 'k', 'g', 'e']","[[], [], [], [], []]","[['t'], [], ['a'], ['a', 'n'], ['t']]",1.0,0.38317757009345793,1.0,1.0,"{'freq': 0.1063005831246926, 'letter_score_by_word': 0.021660573786347004, 'letter_score_by_freq': 0.22496518484516892, 'distinct_letters': 0.4698992482550879}",3.3831775700934577,_---_
0392c7285279b,4,anton,26,"['a', 'n', 't']","['h', 'w', 'r', 'k', 'g', 'e', 's']","[[], [], [], [], []]","[['t'], ['a'], ['a', 'n'], ['a', 'n', 't'], ['t']]",1.0,0.5185185185185185,0.8814568565181616,0.8,"{'freq': 0.1063005831246926, 'letter_score_by_word': 0.021660573786347004, 'letter_score_by_freq': 0.22496518484516892, 'distinct_letters': 0.4698992482550879}",3.19997537503668,+-+++
0392c7285279b,5,alton,8,"['o', 'a', 'n', 't']","['h', 'w', 'r', 'k', 'g', 'e', 's']","[['a'], [], ['t'], ['o'], ['n']]","[['t'], ['a', 'n'], ['a', 'n'], ['a', 'n', 't'], ['t']]",1.0,1.0,1.0,1.0,"{'freq': 0.1063005831246926, 'letter_score_by_word': 0.021660573786347004, 'letter_score_by_freq': 0.22496518484516892, 'distinct_letters': 0.4698992482550879}",4.0,+++++
0679fe5bf903e,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.9790735572906831, 'letter_score_by_word': 0.019341175950607137, 'letter_score_by_freq': 0.954912734886797, 'distinct_letters': 0.9359468339163136}",3.5468654525225585,_---_
0679fe5bf903e,2,years,800,"['a', 'r', 'e']","['t', 'g']","[[], [], [], [], []]","[[], ['r'], ['e'], ['a'], []]",1.0,0.7894736842105262,1.0,1.0,"{'freq': 0.9790735572906831, 'letter_score_by_word': 0.019341175950607137, 'letter_score_by_freq': 0.954912734886797, 'distinct_letters': 0.9359468339163136}",3.789473684210526,-+++_
0679fe5bf903e,3,weary,8,"['a', 'y', 'r', 'e']","['s', 't', 'g']","[[], ['e'], ['a'], ['r'], []]","[['y'], ['r'], ['e'], ['a'], []]",1.0,1.0,1.0,1.0,"{'freq': 0.9790735572906831, 'letter_score_by_word': 0.019341175950607137, 'letter_score_by_freq': 0.954912734886797, 'distinct_letters': 0.9359468339163136}",4.0,_++++
0679fe5bf903e,4,leary,7,"['a', 'y', 'r', 'e']","['w', 's', 't', 'g']","[[], ['e'], ['a'], ['r'], ['y']]","[['y'], ['r'], ['e'], ['a'], []]",1.0,1.0,1.0,1.0,"{'freq': 0.9790735572906831, 'letter_score_by_word': 0.019341175950607137, 'letter_score_by_freq': 0.954912734886797, 'distinct_letters': 0.9359468339163136}",4.0,_++++
0679fe5bf903e,5,neary,6,"['a', 'y', 'r', 'e']","['w', 'g', 'l', 's', 't']","[[], ['e'], ['a'], ['r'], ['y']]","[['y'], ['r'], ['e'], ['a'], []]",1.0,1.0,1.0,1.0,"{'freq': 0.9790735572906831, 'letter_score_by_word': 0.019341175950607137, 'letter_score_by_freq': 0.954912734886797, 'distinct_letters': 0.9359468339163136}",4.0,_++++
0679fe5bf903e,6,peary,5,"['a', 'y', 'r', 'e']","['w', 'g', 'l', 'n', 's', 't']","[[], ['e'], ['a'], ['r'], ['y']]","[['y'], ['r'], ['e'], ['a'], []]",1.0,1.0,1.0,1.0,"{'freq': 0.9790735572906831, 'letter_score_by_word': 0.019341175950607137, 'letter_score_by_freq': 0.954912734886797, 'distinct_letters': 0.9359468339163136}",4.0,_++++
0679fe5bf903e,7,deary,4,"['a', 'y', 'r', 'e']","['w', 'g', 'p', 'l', 'n', 's', 't']","[[], ['e'], ['a'], ['r'], ['y']]","[['y'], ['r'], ['e'], ['a'], []]",1.0,1.0,1.0,1.0,"{'freq': 0.9790735572906831, 'letter_score_by_word': 0.019341175950607137, 'letter_score_by_freq': 0.954912734886797, 'distinct_letters': 0.9359468339163136}",4.0,+++++
0227f7e20d096,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.4698009610912489, 'letter_score_by_word': 0.3101152655516216, 'letter_score_by_freq': 0.46693985829787854, 'distinct_letters': 0.5755100248788555}",3.5468654525225585,___-_
0227f7e20d096,2,black,5220,['a'],"['r', 'e', 't', 'g']","[[], [], [], [], []]","[[], [], [], ['a'], []]",0.8912509381337459,0.5805369127516777,0.7045170167280717,1.0,"{'freq': 0.4698009610912489, 'letter_score_by_word': 0.3101152655516216, 'letter_score_by_freq': 0.46693985829787854, 'distinct_letters': 0.5755100248788555}",3.1763048676134953,_++-_
0227f7e20d096,3,class,19,"['c', 'a', 'l']","['b', 'r', 'g', 'k', 'e', 't']","[[], ['l'], ['a'], [], []]","[[], [], [], ['c', 'a'], []]",1.0,0.7647058823529411,0.9096409553422423,0.8,"{'freq': 0.4698009610912489, 'letter_score_by_word': 0.3101152655516216, 'letter_score_by_freq': 0.46693985829787854, 'distinct_letters': 0.5755100248788555}",3.474346837695183,++++-
0227f7e20d096,4,clash,2,"['c', 'a', 's', 'l']","['b', 'r', 'g', 'k', 'e', 't']","[['c'], ['l'], ['a'], ['s'], []]","[[], [], [], ['c', 'a'], ['s']]",1.0,1.0,1.0,1.0,"{'freq': 0.4698009610912489, 'letter_score_by_word': 0.3101152655516216, 'letter_score_by_freq': 0.46693985829787854, 'distinct_letters': 0.5755100248788555}",4.0,++++_
0227f7e20d096,5,clasp,1,"['c', 'a', 's', 'l']","['h', 'b', 'r', 'g', 'k', 'e', 't']","[['c'], ['l'], ['a'], ['s'], []]","[[], [], [], ['c', 'a'], ['s']]",1.0,1.0,1.0,1.0,"{'freq': 0.4698009610912489, 'letter_score_by_word': 0.3101152655516216, 'letter_score_by_freq': 0.46693985829787854, 'distinct_letters': 0.5755100248788555}",4.0,+++++
079637305a5c7,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.9800471224272026, 'letter_score_by_word': 0.18619178020052907, 'letter_score_by_freq': 0.22599368497348926, 'distinct_letters': 0.31846283585068325}",3.5468654525225585,_-_-_
079637305a5c7,2,radio,1815,"['a', 'r']","['e', 't', 'g']","[[], [], [], [], []]","[[], ['r'], [], ['a'], []]",0.5128613839913647,0.9372549019607843,0.9776753291199594,1.0,"{'freq': 0.9800471224272026, 'letter_score_by_word': 0.18619178020052907, 'letter_score_by_freq': 0.22599368497348926, 'distinct_letters': 0.31846283585068325}",3.4277916150721084,-+_-_
079637305a5c7,3,pairs,112,"['i', 'a', 'r']","['g', 'd', 'e', 'o', 't']","[[], ['a'], [], [], []]","[['r'], ['r'], [], ['i', 'a'], []]",1.0,0.7959183673469389,0.9907554948376126,1.0,"{'freq': 0.9800471224272026, 'letter_score_by_word': 0.18619178020052907, 'letter_score_by_freq': 0.22599368497348926, 'distinct_letters': 0.31846283585068325}",3.7866738621845517,_+-+-
079637305a5c7,4,nasri,8,"['i', 'a', 'r', 's']","['g', 'p', 'd', 'e', 'o', 't']","[[], ['a'], [], ['r'], []]","[['r'], ['r'], ['i'], ['i', 'a'], ['s']]",1.0,0.8333333333333334,1.0,1.0,"{'freq': 0.9800471224272026, 'letter_score_by_word': 0.18619178020052907, 'letter_score_by_freq': 0.22599368497348926, 'distinct_letters': 0.31846283585068325}",3.8333333333333335,_+-++
079637305a5c7,5,sabri,5,"['i', 'a', 'r', 's']","['g', 'p', 'd', 'e', 'n', 'o', 't']","[[], ['a'], [], ['r'], ['i']]","[['r'], ['r'], ['i', 's'], ['i', 'a'], ['s']]",0.7585775750291837,1.0,1.0,1.0,"{'freq': 0.9800471224272026, 'letter_score_by_word': 0.18619178020052907, 'letter_score_by_freq': 0.22599368497348926, 'distinct_letters': 0.31846283585068325}",3.7585775750291837,++_++
079637305a5c7,6,sarri,4,"['i', 'a', 'r', 's']","['b', 'g', 'p', 'd', 'e', 'n', 'o', 't']","[['s'], ['a'], [], ['r'], ['i']]","[['r'], ['r'], ['i', 's'], ['i', 'a'], ['s']]",1.0,0.8,0.9167839653078972,0.8,"{'freq': 0.9800471224272026, 'letter_score_by_word': 0.18619178020052907, 'letter_score_by_freq': 0.22599368497348926, 'distinct_letters': 0.31846283585068325}",3.516783965307897,+++++
0d09896eab9aa,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.6184339765326323, 'letter_score_by_word': 0.9597529867379079, 'letter_score_by_freq': 0.9310198503691215, 'distinct_letters': 0.15423329063909874}",3.5468654525225585,__---
0d09896eab9aa,2,state,471,"['a', 'e', 't']","['r', 'g']","[[], [], [], [], []]","[[], [], ['e'], ['a'], ['t']]",1.0,0.5405405405405408,0.8838888836117094,0.8,"{'freq': 0.6184339765326323, 'letter_score_by_word': 0.9597529867379079, 'letter_score_by_freq': 0.9310198503691215, 'distinct_letters': 0.15423329063909874}",3.22442942415225,_--+-
0d09896eab9aa,3,delta,43,"['a', 'e', 't']","['s', 'r', 'g']","[[], [], [], ['t'], []]","[[], ['t'], ['a', 'e'], ['a'], ['e', 't']]",1.0,0.68,1.0,1.0,"{'freq': 0.6184339765326323, 'letter_score_by_word': 0.9597529867379079, 'letter_score_by_freq': 0.9310198503691215, 'distinct_letters': 0.15423329063909874}",3.68,_+_++
0d09896eab9aa,4,mehta,29,"['a', 'e', 't']","['r', 'g', 'd', 'l', 's']","[[], ['e'], [], ['t'], ['a']]","[[], ['t'], ['a', 'e'], ['a'], ['e', 't']]",1.0,0.5555555555555557,1.0,1.0,"{'freq': 0.6184339765326323, 'letter_score_by_word': 0.9597529867379079, 'letter_score_by_freq': 0.9310198503691215, 'distinct_letters': 0.15423329063909874}",3.555555555555556,++_++
0d09896eab9aa,5,metta,2,"['a', 'm', 'e', 't']","['h', 'r', 'g', 'd', 'l', 's']","[['m'], ['e'], [], ['t'], ['a']]","[[], ['t'], ['a', 'e'], ['a'], ['e', 't']]",1.0,0.8,0.9355799698212512,0.8,"{'freq': 0.6184339765326323, 'letter_score_by_word': 0.9597529867379079, 'letter_score_by_freq': 0.9310198503691215, 'distinct_letters': 0.15423329063909874}",3.535579969821251,+++++
028062f45bc18,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.8472169713436974, 'letter_score_by_word': 0.40355157234431016, 'letter_score_by_freq': 0.43990658035213837, 'distinct_letters': 0.7887299576102182}",3.5468654525225585,_--__
028062f45bc18,2,under,1782,"['r', 'e']","['a', 't', 'g']","[[], [], [], [], []]","[[], ['r'], ['e'], [], []]",0.6606934480075958,0.5828981723237598,0.858785348371879,1.0,"{'freq': 0.8472169713436974, 'letter_score_by_word': 0.40355157234431016, 'letter_score_by_freq': 0.43990658035213837, 'distinct_letters': 0.7887299576102182}",3.1023769687032345,___--
028062f45bc18,3,force,482,"['r', 'e']","['a', 'g', 'd', 'u', 'n', 't']","[[], [], [], [], []]","[[], ['r'], ['e'], ['e'], ['r']]",1.0,0.6434262948207171,0.8932089662931098,1.0,"{'freq': 0.8472169713436974, 'letter_score_by_word': 0.40355157234431016, 'letter_score_by_freq': 0.43990658035213837, 'distinct_letters': 0.7887299576102182}",3.536635261113827,__++-
028062f45bc18,4,mercy,17,"['c', 'r', 'e']","['a', 'g', 'o', 'd', 'u', 'f', 'n', 't']","[[], [], ['r'], ['c'], []]","[[], ['r'], ['e'], ['e'], ['r', 'e']]",1.0,0.7857142857142858,1.0,1.0,"{'freq': 0.8472169713436974, 'letter_score_by_word': 0.40355157234431016, 'letter_score_by_freq': 0.43990658035213837, 'distinct_letters': 0.7887299576102182}",3.7857142857142856,++++_
028062f45bc18,5,merch,4,"['c', 'r', 'e', 'm']","['a', 'g', 'o', 'd', 'y', 'u', 'f', 'n', 't']","[['m'], ['e'], ['r'], ['c'], []]","[[], ['r'], ['e'], ['e'], ['r', 'e']]",1.0,1.0,1.0,1.0,"{'freq': 0.8472169713436974, 'letter_score_by_word': 0.40355157234431016, 'letter_score_by_freq': 0.43990658035213837, 'distinct_letters': 0.7887299576102182}",4.0,++++_
028062f45bc18,6,merck,3,"['c', 'r', 'e', 'm']","['h', 'a', 'g', 'o', 'd', 'y', 'u', 'f', 'n', 't']","[['m'], ['e'], ['r'], ['c'], []]","[[], ['r'], ['e'], ['e'], ['r', 'e']]",1.0,1.0,1.0,1.0,"{'freq': 0.8472169713436974, 'letter_score_by_word': 0.40355157234431016, 'letter_score_by_freq': 0.43990658035213837, 'distinct_letters': 0.7887299576102182}",4.0,++++_
028062f45bc18,7,merci,2,"['c', 'r', 'e', 'm']","['h', 'a', 'g', 'o', 'k', 'd', 'y', 'u', 'f', 'n', 't']","[['m'], ['e'], ['r'], ['c'], []]","[[], ['r'], ['e'], ['e'], ['r', 'e']]",1.0,1.0,1.0,1.0,"{'freq': 0.8472169713436974, 'letter_score_by_word': 0.40355157234431016, 'letter_score_by_freq': 0.43990658035213837, 'distinct_letters': 0.7887299576102182}",4.0,++++_
028062f45bc18,8,mercs,1,"['c', 'r', 'e', 'm']","['h', 'a', 'g', 'o', 'k', 'd', 'y', 'u', 'f', 'i', 'n', 't']","[['m'], ['e'], ['r'], ['c'], []]","[[], ['r'], ['e'], ['e'], ['r', 'e']]",1.0,1.0,1.0,1.0,"{'freq': 0.8472169713436974, 'letter_score_by_word': 0.40355157234431016, 'letter_score_by_freq': 0.43990658035213837, 'distinct_letters': 0.7887299576102182}",4.0,+++++
0fbda361cdcf0,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.7380871454454366, 'letter_score_by_word': 0.7592198818643586, 'letter_score_by_freq': 0.3174032696539498, 'distinct_letters': 0.6090222864212766}",3.5468654525225585,_+_+_
0fbda361cdcf0,2,urban,108,"['a', 'r']","['e', 't', 'g']","[[], ['r'], [], ['a'], []]","[[], [], [], [], []]",1.0,0.7608695652173912,1.0,1.0,"{'freq': 0.7380871454454366, 'letter_score_by_word': 0.7592198818643586, 'letter_score_by_freq': 0.3174032696539498, 'distinct_letters': 0.6090222864212766}",3.760869565217391,_+-+_
0fbda361cdcf0,3,broad,6,"['a', 'r', 'b']","['g', 'e', 'u', 'n', 't']","[[], ['r'], [], ['a'], []]","[[], [], ['b'], [], []]",1.0,1.0,1.0,1.0,"{'freq': 0.7380871454454366, 'letter_score_by_word': 0.7592198818643586, 'letter_score_by_freq': 0.3174032696539498, 'distinct_letters': 0.6090222864212766}",4.0,++_+_
0fbda361cdcf0,4,briar,5,"['a', 'r', 'b']","['g', 'o', 'd', 'e', 'u', 'n', 't']","[['b'], ['r'], [], ['a'], []]","[[], [], ['b'], [], []]",1.0,1.0,1.0,1.0,"{'freq': 0.7380871454454366, 'letter_score_by_word': 0.7592198818643586, 'letter_score_by_freq': 0.3174032696539498, 'distinct_letters': 0.6090222864212766}",4.0,++-+-
0fbda361cdcf0,5,braai,1,"['i', 'a', 'r', 'b']","['g', 'o', 'd', 'e', 'u', 'n', 't']","[['b'], ['r'], [], ['a'], []]","[[], [], ['i', 'b'], [], ['r']]",1.0,1.0,1.0,1.0,"{'freq': 0.7380871454454366, 'letter_score_by_word': 0.7592198818643586, 'letter_score_by_freq': 0.3174032696539498, 'distinct_letters': 0.6090222864212766}",4.0,+++++
0016389e4401e,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.3462404623065609, 'letter_score_by_word': 0.4801350588271358, 'letter_score_by_freq': 0.7891452339788885, 'distinct_letters': 0.1988997018708566}",3.5468654525225585,_____
0016389e4401e,2,would,4167,[],"['a', 'r', 'g', 'e', 't']","[[], [], [], [], []]","[[], [], [], [], []]",0.9332543007969913,0.670992191088654,0.9889999364479377,1.0,"{'freq': 0.3462404623065609, 'letter_score_by_word': 0.4801350588271358, 'letter_score_by_freq': 0.7891452339788885, 'distinct_letters': 0.1988997018708566}",3.593246428333583,_-___
0016389e4401e,3,simon,410,['o'],"['a', 'w', 'r', 'g', 'd', 'e', 'u', 'l', 't']","[[], [], [], [], []]","[[], ['o'], [], [], []]",1.0,0.9672774869109949,0.9104350409544275,1.0,"{'freq': 0.3462404623065609, 'letter_score_by_word': 0.4801350588271358, 'letter_score_by_freq': 0.7891452339788885, 'distinct_letters': 0.1988997018708566}",3.8777125278654223,+-_++
0016389e4401e,4,scion,3,"['i', 'o', 's', 'n']","['a', 'w', 'r', 'g', 'd', 'e', 'u', 'l', 'm', 't']","[['s'], [], [], ['o'], ['n']]","[[], ['i', 'o'], [], [], []]",1.0,1.0,1.0,1.0,"{'freq': 0.3462404623065609, 'letter_score_by_word': 0.4801350588271358, 'letter_score_by_freq': 0.7891452339788885, 'distinct_letters': 0.1988997018708566}",4.0,+_+++
0016389e4401e,5,shion,2,"['i', 'o', 's', 'n']","['a', 'w', 'r', 'g', 'd', 'e', 'c', 'u', 'l', 'm', 't']","[['s'], [], ['i'], ['o'], ['n']]","[[], ['i', 'o'], [], [], []]",1.0,1.0,1.0,1.0,"{'freq': 0.3462404623065609, 'letter_score_by_word': 0.4801350588271358, 'letter_score_by_freq': 0.7891452339788885, 'distinct_letters': 0.1988997018708566}",4.0,+++++
0707e1482f8e7,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.7390445610000226, 'letter_score_by_word': 0.47473468454914236, 'letter_score_by_freq': 0.31287969248029335, 'distinct_letters': 0.9894943145437917}",3.5468654525225585,___-_
0707e1482f8e7,2,black,5220,['a'],"['r', 'e', 't', 'g']","[[], [], [], [], []]","[[], [], [], ['a'], []]",0.8912509381337459,0.5805369127516777,0.7045170167280717,1.0,"{'freq': 0.7390445610000226, 'letter_score_by_word': 0.47473468454914236, 'letter_score_by_freq': 0.31287969248029335, 'distinct_letters': 0.9894943145437917}",3.1763048676134953,__-__
0707e1482f8e7,3,hands,1620,['a'],"['b', 'r', 'g', 'k', 'e', 'c', 'l', 't']","[[], [], [], [], []]","[[], [], ['a'], ['a'], []]",0.6456542290346556,0.8541586073500967,0.9269538945495736,1.0,"{'freq': 0.7390445610000226, 'letter_score_by_word': 0.47473468454914236, 'letter_score_by_freq': 0.31287969248029335, 'distinct_letters': 0.9894943145437917}",3.426766730934326,_+-_+
0707e1482f8e7,4,nazis,21,"['a', 's', 'n']","['h', 'b', 'r', 'g', 'k', 'd', 'e', 'c', 'l', 't']","[[], ['a'], [], [], ['s']]","[[], [], ['a', 'n'], ['a'], []]",1.0,0.7777777777777778,1.0,1.0,"{'freq': 0.7390445610000226, 'letter_score_by_word': 0.47473468454914236, 'letter_score_by_freq': 0.31287969248029335, 'distinct_letters': 0.9894943145437917}",3.7777777777777777,-+__+
0707e1482f8e7,5,pawns,6,"['a', 's', 'n']","['h', 'b', 'r', 'g', 'k', 'd', 'e', 'z', 'c', 'l', 'i', 't']","[[], ['a'], [], [], ['s']]","[['n'], [], ['a', 'n'], ['a'], []]",1.0,0.8888888888888887,1.0,1.0,"{'freq': 0.7390445610000226, 'letter_score_by_word': 0.47473468454914236, 'letter_score_by_freq': 0.31287969248029335, 'distinct_letters': 0.9894943145437917}",3.888888888888889,_++++
0707e1482f8e7,6,yawns,3,"['a', 's', 'n', 'w']","['h', 'b', 'r', 'g', 'k', 'p', 'd', 'e', 'z', 'c', 'l', 'i', 't']","[[], ['a'], ['w'], ['n'], ['s']]","[['n'], [], ['a', 'n'], ['a'], []]",1.0,1.0,1.0,1.0,"{'freq': 0.7390445610000226, 'letter_score_by_word': 0.47473468454914236, 'letter_score_by_freq': 0.31287969248029335, 'distinct_letters': 0.9894943145437917}",4.0,+++++
0c4296dd05ff0,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.31070637505094845, 'letter_score_by_word': 0.004237810344965509, 'letter_score_by_freq': 0.4016465949062785, 'distinct_letters': 0.5696211439193798}",3.5468654525225585,__-__
0c4296dd05ff0,2,since,3788,['e'],"['a', 'r', 't', 'g']","[[], [], [], [], []]","[[], [], ['e'], [], []]",0.7762471166286921,0.8549144897575645,0.7945216684314157,1.0,"{'freq': 0.31070637505094845, 'letter_score_by_word': 0.004237810344965509, 'letter_score_by_freq': 0.4016465949062785, 'distinct_letters': 0.5696211439193798}",3.425683274817672,_-__-
0c4296dd05ff0,3,delhi,149,"['i', 'e']","['a', 'r', 'g', 'c', 'n', 's', 't']","[[], [], [], [], []]","[[], ['i'], ['e'], [], ['e']]",0.9772372209558113,1.0,1.0,1.0,"{'freq': 0.31070637505094845, 'letter_score_by_word': 0.004237810344965509, 'letter_score_by_freq': 0.4016465949062785, 'distinct_letters': 0.5696211439193798}",3.9772372209558116,_-__+
0c4296dd05ff0,4,emoji,4,"['i', 'e']","['h', 'a', 'r', 'g', 'd', 'c', 'l', 'n', 's', 't']","[[], [], [], [], ['i']]","[[], ['i', 'e'], ['e'], [], ['e']]",1.0,0.8571428571428573,1.0,1.0,"{'freq': 0.31070637505094845, 'letter_score_by_word': 0.004237810344965509, 'letter_score_by_freq': 0.4016465949062785, 'distinct_letters': 0.5696211439193798}",3.857142857142857,+++++
0c3a2998e60a3,1,great,38809,[],[],"[[], [], [], [], []]","[[], [], [], [], []]",0.8511380382023769,0.7604500472916697,0.9352773670285122,1.0,"{'freq': 0.05944402041462593, 'letter_score_by_word': 0.49330824015644736, 'letter_score_by_freq': 0.3459682274731056, 'distinct_letters': 0.7661983948075746}",3.5468654525225585,_____
0c3a2998e60a3,2,would,4167,[],"['a', 'r', 'g', 'e', 't']","[[], [], [], [], []]","[[], [], [], [], []]",0.9332543007969913,0.670992191088654,0.9889999364479377,1.0,"{'freq': 0.05944402041462593, 'letter_score_by_word': 0.49330824015644736, 'letter_score_by_freq': 0.3459682274731056, 'distinct_letters': 0.7661983948075746}",3.593246428333583,___+_
0c3a2998e60a3,3,bills,69,['l'],"['a', 'w', 'r', 'g', 'd', 'e', 'u', 'o', 't']","[[], [], [], ['l'], []]","[[], [], [], [], []]",1.0,0.7916666666666666,0.8891762149043475,0.8,"{'freq': 0.05944402041462593, 'letter_score_by_word': 0.49330824015644736, 'letter_score_by_freq': 0.3459682274731056, 'distinct_letters': 0.7661983948075746}",3.4808428815710144,_+++_
0c3a2998e60a3,4,lilly,23,"['i', 'l']","['a', 'w', 'r', 'b', 'g', 'd', 'e', 'u', 'o', 's', 't']","[[], ['i'], ['l'], ['l'], []]","[[], [], [], [], []]",1.0,0.7222222222222222,0.9025360625954717,0.75,"{'freq': 0.05944402041462593, 'letter_score_by_word': 0.49330824015644736, 'letter_score_by_freq': 0.3459682274731056, 'distinct_letters': 0.7661983948075746}",3.374758284817694,-++++
0c3a2998e60a3,5,hilly,10,"['i', 'y', 'l']","['a', 'w', 'r', 'b', 'g', 'd', 'e', 'u', 'o', 's', 't']","[[], ['i'], ['l'], ['l'], ['y']]","[['l'], [], [], [], []]",1.0,1.0,1.0,1.0,"{'freq': 0.05944402041462593, 'letter_score_by_word': 0.49330824015644736, 'letter_score_by_freq': 0.3459682274731056, 'distinct_letters': 0.7661983948075746}",4.0,_++++
